utc_timestamp,load_actual,load_forecast,solar_capacity,solar_generation_actual,solar_profile,wind_capacity,wind_generation_actual,wind_profile,wind_offshore_capacity,wind_offshore_generation_actual,wind_offshore_profile,wind_onshore_capacity,wind_onshore_generation_actual,wind_onshore_profile
2014-12-31T23:00:00Z,,,,,,,,,,,,,,
2014-12-31T23:30:00Z,,,2664.0,,,11554.0,,,4040.0,,,7514.0,,
2015-01-01T00:00:00Z,,,2669.0,,,11555.0,,,4040.0,,,7516.0,,
2015-01-01T00:30:00Z,26758.0,32057.0,2669.0,,,11555.0,,,4040.0,,,7516.0,,
2015-01-01T01:00:00Z,27561.0,32135.0,2669.0,,,11555.0,,,4040.0,,,7516.0,,
2015-01-01T01:30:00Z,26770.0,31342.0,2669.0,,,11555.0,781.58,0.0676,4040.0,117.09,0.029,7516.0,664.49,0.0884
2015-01-01T02:00:00Z,25318.0,30904.0,2669.0,,,11555.0,785.32,0.068,4040.0,119.58,0.0296,7516.0,665.74,0.0886
2015-01-01T02:30:00Z,23625.0,30477.0,2669.0,,,11555.0,785.32,0.068,4040.0,119.58,0.0296,7516.0,665.74,0.0886
2015-01-01T03:00:00Z,23145.0,29244.0,2669.0,,,11555.0,776.64,0.0672,4040.0,114.1,0.0282,7516.0,662.54,0.0882
2015-01-01T03:30:00Z,22861.0,27640.0,2669.0,,,11555.0,776.13,0.0672,4040.0,115.22,0.0285,7516.0,660.91,0.0879
2015-01-01T04:00:00Z,21672.0,26426.0,2669.0,,,11555.0,776.13,0.0672,4040.0,115.22,0.0285,7516.0,660.91,0.0879
2015-01-01T04:30:00Z,21992.0,25529.0,2669.0,,,11555.0,769.17,0.0666,4040.0,111.87,0.0277,7516.0,657.3,0.0875
2015-01-01T05:00:00Z,21733.0,24662.0,2669.0,,,11555.0,769.17,0.0666,4040.0,111.87,0.0277,7516.0,657.3,0.0875
2015-01-01T05:30:00Z,20634.0,24628.0,2669.0,,,11555.0,761.99,0.0659,4040.0,106.88,0.0265,7516.0,655.11,0.0872
2015-01-01T06:00:00Z,20629.0,24982.0,2669.0,,,11555.0,761.99,0.0659,4040.0,106.88,0.0265,7516.0,655.11,0.0872
2015-01-01T06:30:00Z,21039.0,25209.0,2669.0,,,11555.0,764.95,0.0662,4040.0,104.87,0.026,7516.0,660.08,0.0878
2015-01-01T07:00:00Z,21439.0,25451.0,2669.0,,,11555.0,764.95,0.0662,4040.0,104.87,0.026,7516.0,660.08,0.0878
2015-01-01T07:30:00Z,22342.0,25616.0,2669.0,,,11555.0,792.0,0.0685,4040.0,116.75,0.0289,7516.0,675.25,0.0898
2015-01-01T08:00:00Z,22334.0,26182.0,2669.0,,,11555.0,820.34,0.071,4040.0,127.42,0.0315,7516.0,692.92,0.0922
2015-01-01T08:30:00Z,23940.0,27310.0,2669.0,,,11555.0,820.34,0.071,4040.0,127.42,0.0315,7516.0,692.92,0.0922
2015-01-01T09:00:00Z,25088.0,28898.0,2669.0,,,11555.0,835.67,0.0723,4040.0,133.88,0.0331,7516.0,701.79,0.0934
2015-01-01T09:30:00Z,25323.0,30606.0,2669.0,13.0,0.0049,11555.0,835.67,0.0723,4040.0,133.88,0.0331,7516.0,701.79,0.0934
2015-01-01T10:00:00Z,26914.0,32471.0,2669.0,65.0,0.0244,11555.0,878.63,0.076,4040.0,142.11,0.0352,7516.0,736.52,0.098
2015-01-01T10:30:00Z,27531.0,33905.0,2669.0,61.0,0.0229,11555.0,878.63,0.076,4040.0,142.11,0.0352,7516.0,736.52,0.098
2015-01-01T11:00:00Z,28541.0,35248.0,2669.0,56.0,0.021,11555.0,878.63,0.076,4040.0,142.11,0.0352,7516.0,736.52,0.098
2015-01-01T11:30:00Z,29556.0,36426.0,2669.0,52.0,0.0195,11555.0,920.08,0.0796,4040.0,150.66,0.0373,7516.0,769.42,0.1024
2015-01-01T12:00:00Z,30856.0,37457.0,2669.0,48.0,0.018,11555.0,958.4,0.0829,4040.0,157.31,0.0389,7516.0,801.09,0.1066
2015-01-01T12:30:00Z,31587.0,37514.0,2669.0,43.0,0.0161,11555.0,958.4,0.0829,4040.0,157.31,0.0389,7516.0,801.09,0.1066
2015-01-01T13:00:00Z,32087.0,37460.0,2669.0,39.0,0.0146,11555.0,989.13,0.0856,4040.0,161.25,0.0399,7516.0,827.88,0.1101
2015-01-01T13:30:00Z,32291.0,37274.0,2669.0,35.0,0.0131,11555.0,989.13,0.0856,4040.0,161.25,0.0399,7516.0,827.88,0.1101
2015-01-01T14:00:00Z,32135.0,37082.0,2669.0,30.0,0.0112,11555.0,1004.17,0.0869,4040.0,165.01,0.0408,7516.0,839.16,0.1116
2015-01-01T14:30:00Z,32174.0,37040.0,2669.0,26.0,0.0097,11555.0,1004.17,0.0869,4040.0,165.01,0.0408,7516.0,839.16,0.1116
2015-01-01T15:00:00Z,32308.0,37374.0,2669.0,103.0,0.0386,11555.0,1008.63,0.0873,4040.0,158.58,0.0393,7516.0,850.05,0.1131
2015-01-01T15:30:00Z,32636.0,38528.0,2669.0,82.0,0.0307,11555.0,1016.0,0.0879,4040.0,162.26,0.0402,7516.0,853.74,0.1136
2015-01-01T16:00:00Z,33300.0,40091.0,2669.0,62.0,0.0232,11555.0,1020.87,0.0883,4040.0,167.83,0.0415,7516.0,853.04,0.1135
2015-01-01T16:30:00Z,34902.0,41138.0,2669.0,41.0,0.0154,11555.0,1020.87,0.0883,4040.0,167.83,0.0415,7516.0,853.04,0.1135
2015-01-01T17:00:00Z,35917.0,41565.0,2669.0,0.0,0.0,11555.0,1020.87,0.0883,4040.0,167.83,0.0415,7516.0,853.04,0.1135
2015-01-01T17:30:00Z,36176.0,41052.0,2669.0,0.0,0.0,11555.0,1030.24,0.0892,4040.0,175.51,0.0434,7516.0,854.73,0.1137
2015-01-01T18:00:00Z,35738.0,40289.0,2669.0,0.0,0.0,11555.0,1030.24,0.0892,4040.0,175.51,0.0434,7516.0,854.73,0.1137
2015-01-01T18:30:00Z,35292.0,39552.0,2669.0,0.0,0.0,11555.0,1033.1,0.0894,4040.0,181.48,0.0449,7516.0,851.62,0.1133
2015-01-01T19:00:00Z,34887.0,38847.0,2669.0,0.0,0.0,11555.0,1053.17,0.0911,4040.0,183.88,0.0455,7516.0,869.29,0.1157
2015-01-01T19:30:00Z,33992.0,38204.0,2669.0,0.0,0.0,11555.0,1053.17,0.0911,4040.0,183.88,0.0455,7516.0,869.29,0.1157
2015-01-01T20:00:00Z,33014.0,37186.0,2669.0,0.0,0.0,11555.0,1066.29,0.0923,4040.0,182.75,0.0452,7516.0,883.54,0.1176
2015-01-01T20:30:00Z,32143.0,36263.0,2669.0,0.0,0.0,11555.0,1066.29,0.0923,4040.0,182.75,0.0452,7516.0,883.54,0.1176
2015-01-01T21:00:00Z,30662.0,34908.0,2669.0,0.0,0.0,11555.0,1059.3,0.0917,4040.0,175.09,0.0433,7516.0,884.21,0.1176
2015-01-01T21:30:00Z,29910.0,32884.0,2669.0,0.0,0.0,11555.0,1060.41,0.0918,4040.0,176.37,0.0437,7516.0,884.04,0.1176
2015-01-01T22:00:00Z,28890.0,31431.0,2669.0,0.0,0.0,11555.0,1078.86,0.0934,4040.0,177.77,0.044,7516.0,901.09,0.1199
2015-01-01T22:30:00Z,29031.0,29675.0,2669.0,0.0,0.0,11555.0,1078.86,0.0934,4040.0,177.77,0.044,7516.0,901.09,0.1199
2015-01-01T23:00:00Z,28307.0,27708.0,2669.0,0.0,0.0,11555.0,1078.86,0.0934,4040.0,177.77,0.044,7516.0,901.09,0.1199
2015-01-01T23:30:00Z,26878.0,27796.0,2669.0,0.0,0.0,11555.0,0.0,0.0,4040.0,0.0,0.0,7516.0,0.0,0.0
2015-01-02T00:00:00Z,25521.0,29169.0,2682.0,0.0,0.0,11556.0,0.0,0.0,4040.0,0.0,0.0,7517.0,0.0,0.0
2015-01-02T00:30:00Z,24713.0,28026.0,2682.0,0.0,0.0,11556.0,0.0,0.0,4040.0,0.0,0.0,7517.0,0.0,0.0
2015-01-02T01:00:00Z,24630.0,27979.0,2682.0,0.0,0.0,11556.0,1100.19,0.0952,4040.0,179.21,0.0444,7517.0,920.98,0.1225
2015-01-02T01:30:00Z,24151.0,27536.0,2682.0,0.0,0.0,11556.0,1100.19,0.0952,4040.0,179.21,0.0444,7517.0,920.98,0.1225
2015-01-02T02:00:00Z,22990.0,27433.0,2682.0,0.0,0.0,11556.0,1100.19,0.0952,4040.0,179.21,0.0444,7517.0,920.98,0.1225
2015-01-02T02:30:00Z,22499.0,27443.0,2682.0,0.0,0.0,11556.0,1084.04,0.0938,4040.0,176.48,0.0437,7517.0,907.56,0.1207
2015-01-02T03:00:00Z,22562.0,26656.0,2682.0,0.0,0.0,11556.0,1056.29,0.0914,4040.0,172.57,0.0427,7517.0,883.72,0.1176
2015-01-02T03:30:00Z,22260.0,25777.0,2682.0,0.0,0.0,11556.0,1056.29,0.0914,4040.0,172.57,0.0427,7517.0,883.72,0.1176
2015-01-02T04:00:00Z,21471.0,25288.0,2682.0,0.0,0.0,11556.0,1056.29,0.0914,4040.0,172.57,0.0427,7517.0,883.72,0.1176
2015-01-02T04:30:00Z,21499.0,25348.0,2682.0,0.0,0.0,11556.0,1038.12,0.0898,4040.0,170.18,0.0421,7517.0,867.94,0.1155
2015-01-02T05:00:00Z,21437.0,25820.0,2682.0,0.0,0.0,11556.0,1038.12,0.0898,4040.0,170.18,0.0421,7517.0,867.94,0.1155
2015-01-02T05:30:00Z,22248.0,27301.0,2682.0,0.0,0.0,11556.0,1027.19,0.0889,4040.0,168.71,0.0418,7517.0,858.48,0.1142
2015-01-02T06:00:00Z,23403.0,29380.0,2682.0,0.0,0.0,11556.0,1014.74,0.0878,4040.0,167.9,0.0416,7517.0,846.84,0.1127
2015-01-02T06:30:00Z,24449.0,31508.0,2682.0,0.0,0.0,11556.0,1014.74,0.0878,4040.0,167.9,0.0416,7517.0,846.84,0.1127
2015-01-02T07:00:00Z,25684.0,33404.0,2682.0,0.0,0.0,11556.0,1014.74,0.0878,4040.0,167.9,0.0416,7517.0,846.84,0.1127
2015-01-02T07:30:00Z,26781.0,35127.0,2682.0,0.0,0.0,11556.0,988.69,0.0856,4040.0,165.17,0.0409,7517.0,823.52,0.1096
2015-01-02T08:00:00Z,27770.0,36587.0,2682.0,0.0,0.0,11556.0,954.15,0.0826,4040.0,159.95,0.0396,7517.0,794.2,0.1057
2015-01-02T08:30:00Z,28855.0,37802.0,2682.0,0.0,0.0,11556.0,954.15,0.0826,4040.0,159.95,0.0396,7517.0,794.2,0.1057
2015-01-02T09:00:00Z,30335.0,38766.0,2682.0,18.0,0.0067,11556.0,947.29,0.082,4040.0,158.5,0.0392,7517.0,788.79,0.1049
2015-01-02T09:30:00Z,31499.0,39442.0,2682.0,17.0,0.0063,11556.0,931.06,0.0806,4040.0,155.77,0.0386,7517.0,775.29,0.1031
2015-01-02T10:00:00Z,32327.0,39732.0,2682.0,16.0,0.006,11556.0,931.06,0.0806,4040.0,155.77,0.0386,7517.0,775.29,0.1031
2015-01-02T10:30:00Z,33252.0,39827.0,2682.0,422.0,0.1573,11556.0,918.83,0.0795,4040.0,155.37,0.0385,7517.0,763.46,0.1016
2015-01-02T11:00:00Z,33666.0,40098.0,2682.0,586.0,0.2185,11556.0,918.83,0.0795,4040.0,155.37,0.0385,7517.0,763.46,0.1016
2015-01-02T11:30:00Z,34105.0,40584.0,2682.0,749.0,0.2793,11556.0,955.42,0.0827,4040.0,156.5,0.0387,7517.0,798.92,0.1063
2015-01-02T12:00:00Z,34241.0,40887.0,2682.0,913.0,0.3404,11556.0,955.42,0.0827,4040.0,156.5,0.0387,7517.0,798.92,0.1063
2015-01-02T12:30:00Z,34330.0,40891.0,2682.0,842.0,0.3139,11556.0,967.77,0.0837,4040.0,155.93,0.0386,7517.0,811.84,0.108
2015-01-02T13:00:00Z,34104.0,40965.0,2682.0,771.0,0.2875,11556.0,950.21,0.0822,4040.0,152.42,0.0377,7517.0,797.79,0.1061
2015-01-02T13:30:00Z,33828.0,40832.0,2682.0,700.0,0.261,11556.0,950.21,0.0822,4040.0,152.42,0.0377,7517.0,797.79,0.1061
2015-01-02T14:00:00Z,33640.0,40382.0,2682.0,629.0,0.2345,11556.0,950.21,0.0822,4040.0,152.42,0.0377,7517.0,797.79,0.1061
2015-01-02T14:30:00Z,33785.0,40369.0,2682.0,642.0,0.2394,11556.0,901.34,0.078,4040.0,146.19,0.0362,7517.0,755.15,0.1005
2015-01-02T15:00:00Z,33982.0,40835.0,2682.0,537.0,0.2002,11556.0,917.74,0.0794,4040.0,151.46,0.0375,7517.0,766.28,0.1019
2015-01-02T15:30:00Z,34441.0,42244.0,2682.0,404.0,0.1506,11556.0,818.88,0.0709,4040.0,146.01,0.0361,7517.0,672.87,0.0895
2015-01-02T16:00:00Z,35261.0,44461.0,2682.0,272.0,0.1014,11556.0,733.95,0.0635,4040.0,134.43,0.0333,7517.0,599.52,0.0798
2015-01-02T16:30:00Z,37693.0,46604.0,2682.0,139.0,0.0518,11556.0,733.95,0.0635,4040.0,134.43,0.0333,7517.0,599.52,0.0798
2015-01-02T17:00:00Z,39901.0,47082.0,2682.0,6.0,0.0022,11556.0,733.95,0.0635,4040.0,134.43,0.0333,7517.0,599.52,0.0798
2015-01-02T17:30:00Z,40894.0,46825.0,2682.0,0.0,0.0,11556.0,673.64,0.0583,4040.0,123.73,0.0306,7517.0,549.91,0.0732
2015-01-02T18:00:00Z,40964.0,46173.0,2682.0,0.0,0.0,11556.0,673.64,0.0583,4040.0,123.73,0.0306,7517.0,549.91,0.0732
2015-01-02T18:30:00Z,40380.0,45351.0,2682.0,0.0,0.0,11556.0,643.54,0.0557,4040.0,115.25,0.0285,7517.0,528.29,0.0703
2015-01-02T19:00:00Z,40024.0,44193.0,2682.0,0.0,0.0,11556.0,660.45,0.0572,4040.0,114.96,0.0285,7517.0,545.49,0.0726
2015-01-02T19:30:00Z,39383.0,42908.0,2682.0,0.0,0.0,11556.0,660.45,0.0572,4040.0,114.96,0.0285,7517.0,545.49,0.0726
2015-01-02T20:00:00Z,38164.0,41609.0,2682.0,0.0,0.0,11556.0,697.58,0.0604,4040.0,113.92,0.0282,7517.0,583.66,0.0776
2015-01-02T20:30:00Z,36639.0,40373.0,2682.0,0.0,0.0,11556.0,697.58,0.0604,4040.0,113.92,0.0282,7517.0,583.66,0.0776
2015-01-02T21:00:00Z,34800.0,38708.0,2682.0,0.0,0.0,11556.0,691.18,0.0598,4040.0,103.75,0.0257,7517.0,587.43,0.0781
2015-01-02T21:30:00Z,34119.0,36760.0,2682.0,0.0,0.0,11556.0,691.18,0.0598,4040.0,103.75,0.0257,7517.0,587.43,0.0781
2015-01-02T22:00:00Z,32624.0,35225.0,2682.0,0.0,0.0,11556.0,691.18,0.0598,4040.0,103.75,0.0257,7517.0,587.43,0.0781
2015-01-02T22:30:00Z,31218.0,33495.0,2682.0,0.0,0.0,11556.0,700.81,0.0606,4040.0,100.39,0.0248,7517.0,600.42,0.0799
2015-01-02T23:00:00Z,30411.0,31816.0,2682.0,0.0,0.0,11556.0,700.81,0.0606,4040.0,100.39,0.0248,7517.0,600.42,0.0799
2015-01-02T23:30:00Z,28154.0,30915.0,2682.0,0.0,0.0,11556.0,0.0,0.0,4040.0,0.0,0.0,7517.0,0.0,0.0
2015-01-03T00:00:00Z,26718.0,30559.0,2740.0,0.0,0.0,11560.0,0.0,0.0,4040.0,0.0,0.0,7520.0,0.0,0.0
2015-01-03T00:30:00Z,25896.0,30560.0,2740.0,0.0,0.0,11560.0,0.0,0.0,4040.0,0.0,0.0,7520.0,0.0,0.0
2015-01-03T01:00:00Z,25706.0,30251.0,2740.0,0.0,0.0,11560.0,687.15,0.0594,4040.0,92.44,0.0229,7520.0,594.71,0.0791
2015-01-03T01:30:00Z,24473.0,29436.0,2740.0,0.0,0.0,11560.0,687.15,0.0594,4040.0,92.44,0.0229,7520.0,594.71,0.0791
2015-01-03T02:00:00Z,23089.0,29001.0,2740.0,0.0,0.0,11560.0,687.15,0.0594,4040.0,92.44,0.0229,7520.0,594.71,0.0791
2015-01-03T02:30:00Z,22159.0,28788.0,2740.0,0.0,0.0,11560.0,659.01,0.057,4040.0,92.78,0.023,7520.0,566.23,0.0753
2015-01-03T03:00:00Z,21834.0,28027.0,2740.0,0.0,0.0,11560.0,621.28,0.0537,4040.0,92.5,0.0229,7520.0,528.78,0.0703
2015-01-03T03:30:00Z,21169.0,27168.0,2740.0,0.0,0.0,11560.0,621.28,0.0537,4040.0,92.5,0.0229,7520.0,528.78,0.0703
2015-01-03T04:00:00Z,20294.0,26418.0,2740.0,0.0,0.0,11560.0,621.28,0.0537,4040.0,92.5,0.0229,7520.0,528.78,0.0703
2015-01-03T04:30:00Z,20518.0,26303.0,2740.0,0.0,0.0,11560.0,551.78,0.0477,4040.0,82.42,0.0204,7520.0,469.36,0.0624
2015-01-03T05:00:00Z,20119.0,26424.0,2740.0,0.0,0.0,11560.0,481.16,0.0416,4040.0,75.02,0.0186,7520.0,406.14,0.054
2015-01-03T05:30:00Z,20403.0,27308.0,2740.0,0.0,0.0,11560.0,481.16,0.0416,4040.0,75.02,0.0186,7520.0,406.14,0.054
2015-01-03T06:00:00Z,20784.0,28236.0,2740.0,0.0,0.0,11560.0,413.99,0.0358,4040.0,69.25,0.0171,7520.0,344.74,0.0458
2015-01-03T06:30:00Z,22080.0,29268.0,2740.0,0.0,0.0,11560.0,413.99,0.0358,4040.0,69.25,0.0171,7520.0,344.74,0.0458
2015-01-03T07:00:00Z,23954.0,30300.0,2740.0,0.0,0.0,11560.0,391.34,0.0339,4040.0,56.64,0.014,7520.0,334.7,0.0445
2015-01-03T07:30:00Z,25524.0,31721.0,2740.0,0.0,0.0,11560.0,391.34,0.0339,4040.0,56.64,0.014,7520.0,334.7,0.0445
2015-01-03T08:00:00Z,26641.0,33420.0,2740.0,4.0,0.0015,11560.0,387.21,0.0335,4040.0,40.84,0.0101,7520.0,346.37,0.0461
2015-01-03T08:30:00Z,28406.0,35383.0,2740.0,8.0,0.0029,11560.0,387.21,0.0335,4040.0,40.84,0.0101,7520.0,346.37,0.0461
2015-01-03T09:00:00Z,30023.0,36914.0,2740.0,5.0,0.0018,11560.0,379.2,0.0328,4040.0,51.08,0.0126,7520.0,328.12,0.0436
2015-01-03T09:30:00Z,32052.0,38099.0,2740.0,26.0,0.0095,11560.0,379.2,0.0328,4040.0,51.08,0.0126,7520.0,328.12,0.0436
2015-01-03T10:00:00Z,33658.0,38841.0,2740.0,51.0,0.0186,11560.0,328.51,0.0284,4040.0,44.33,0.011,7520.0,284.18,0.0378
2015-01-03T10:30:00Z,35204.0,39268.0,2740.0,75.0,0.0274,11560.0,328.51,0.0284,4040.0,44.33,0.011,7520.0,284.18,0.0378
2015-01-03T11:00:00Z,35967.0,39485.0,2740.0,100.0,0.0365,11560.0,325.86,0.0282,4040.0,40.58,0.01,7520.0,285.28,0.0379
2015-01-03T11:30:00Z,36393.0,39432.0,2740.0,124.0,0.0453,11560.0,325.86,0.0282,4040.0,40.58,0.01,7520.0,285.28,0.0379
2015-01-03T12:00:00Z,36862.0,39589.0,2740.0,148.0,0.054,11560.0,346.01,0.0299,4040.0,38.52,0.0095,7520.0,307.49,0.0409
2015-01-03T12:30:00Z,37153.0,39650.0,2740.0,205.0,0.0748,11560.0,346.01,0.0299,4040.0,38.52,0.0095,7520.0,307.49,0.0409
2015-01-03T13:00:00Z,36779.0,39628.0,2740.0,192.0,0.0701,11560.0,341.6,0.0296,4040.0,32.25,0.008,7520.0,309.35,0.0411
2015-01-03T13:30:00Z,36258.0,39671.0,2740.0,179.0,0.0653,11560.0,341.6,0.0296,4040.0,32.25,0.008,7520.0,309.35,0.0411
2015-01-03T14:00:00Z,35698.0,39557.0,2740.0,166.0,0.0606,11560.0,315.93,0.0273,4040.0,28.64,0.0071,7520.0,287.29,0.0382
2015-01-03T14:30:00Z,35131.0,39588.0,2740.0,153.0,0.0558,11560.0,315.93,0.0273,4040.0,28.64,0.0071,7520.0,287.29,0.0382
2015-01-03T15:00:00Z,34780.0,39885.0,2740.0,242.0,0.0883,11560.0,324.52,0.0281,4040.0,33.49,0.0083,7520.0,291.03,0.0387
2015-01-03T15:30:00Z,34894.0,41044.0,2740.0,182.0,0.0664,11560.0,304.97,0.0264,4040.0,38.14,0.0094,7520.0,266.83,0.0355
2015-01-03T16:00:00Z,35564.0,43173.0,2740.0,123.0,0.0449,11560.0,304.97,0.0264,4040.0,38.14,0.0094,7520.0,266.83,0.0355
2015-01-03T16:30:00Z,37484.0,45023.0,2740.0,63.0,0.023,11560.0,287.07,0.0248,4040.0,45.61,0.0113,7520.0,241.46,0.0321
2015-01-03T17:00:00Z,39814.0,45711.0,2740.0,3.0,0.0011,11560.0,271.22,0.0235,4040.0,52.3,0.0129,7520.0,218.92,0.0291
2015-01-03T17:30:00Z,40507.0,45658.0,2740.0,0.0,0.0,11560.0,271.22,0.0235,4040.0,52.3,0.0129,7520.0,218.92,0.0291
2015-01-03T18:00:00Z,40802.0,44990.0,2740.0,0.0,0.0,11560.0,271.22,0.0235,4040.0,52.3,0.0129,7520.0,218.92,0.0291
2015-01-03T18:30:00Z,40644.0,44021.0,2740.0,0.0,0.0,11560.0,259.3,0.0224,4040.0,59.32,0.0147,7520.0,199.98,0.0266
2015-01-03T19:00:00Z,40054.0,42951.0,2740.0,0.0,0.0,11560.0,249.65,0.0216,4040.0,60.66,0.015,7520.0,188.99,0.0251
2015-01-03T19:30:00Z,38750.0,41849.0,2740.0,0.0,0.0,11560.0,249.65,0.0216,4040.0,60.66,0.015,7520.0,188.99,0.0251
2015-01-03T20:00:00Z,37530.0,40729.0,2740.0,0.0,0.0,11560.0,249.65,0.0216,4040.0,60.66,0.015,7520.0,188.99,0.0251
2015-01-03T20:30:00Z,36580.0,39562.0,2740.0,0.0,0.0,11560.0,250.81,0.0217,4040.0,59.47,0.0147,7520.0,191.34,0.0254
2015-01-03T21:00:00Z,35194.0,38085.0,2740.0,0.0,0.0,11560.0,235.16,0.0203,4040.0,59.33,0.0147,7520.0,175.83,0.0234
2015-01-03T21:30:00Z,33848.0,36349.0,2740.0,0.0,0.0,11560.0,235.16,0.0203,4040.0,59.33,0.0147,7520.0,175.83,0.0234
2015-01-03T22:00:00Z,32019.0,34854.0,2740.0,0.0,0.0,11560.0,235.16,0.0203,4040.0,59.33,0.0147,7520.0,175.83,0.0234
2015-01-03T22:30:00Z,30761.0,33316.0,2740.0,0.0,0.0,11560.0,208.94,0.0181,4040.0,50.41,0.0125,7520.0,158.53,0.0211
2015-01-03T23:00:00Z,29830.0,31609.0,2740.0,0.0,0.0,11560.0,208.94,0.0181,4040.0,50.41,0.0125,7520.0,158.53,0.0211
2015-01-03T23:30:00Z,28472.0,30694.0,2740.0,0.0,0.0,11560.0,0.0,0.0,4040.0,0.0,0.0,7520.0,0.0,0.0
2015-01-04T00:00:00Z,32941.0,30688.0,2749.0,0.0,0.0,11574.0,0.0,0.0,4040.0,0.0,0.0,7534.0,0.0,0.0
2015-01-04T00:30:00Z,26398.0,30959.0,2749.0,0.0,0.0,11574.0,0.0,0.0,4040.0,0.0,0.0,7534.0,0.0,0.0
2015-01-04T01:00:00Z,26482.0,30390.0,2749.0,0.0,0.0,11574.0,175.52,0.0152,4040.0,39.24,0.0097,7534.0,136.28,0.0181
2015-01-04T01:30:00Z,25343.0,29584.0,2749.0,0.0,0.0,11574.0,175.52,0.0152,4040.0,39.24,0.0097,7534.0,136.28,0.0181
2015-01-04T02:00:00Z,24245.0,29225.0,2749.0,0.0,0.0,11574.0,171.88,0.0149,4040.0,35.57,0.0088,7534.0,136.31,0.0181
2015-01-04T02:30:00Z,23224.0,29020.0,2749.0,0.0,0.0,11574.0,171.88,0.0149,4040.0,35.57,0.0088,7534.0,136.31,0.0181
2015-01-04T03:00:00Z,23191.0,28260.0,2749.0,0.0,0.0,11574.0,178.94,0.0155,4040.0,34.87,0.0086,7534.0,144.07,0.0191
2015-01-04T03:30:00Z,22596.0,27473.0,2749.0,0.0,0.0,11574.0,177.87,0.0154,4040.0,33.12,0.0082,7534.0,144.75,0.0192
2015-01-04T04:00:00Z,21729.0,27031.0,2749.0,0.0,0.0,11574.0,174.58,0.0151,4040.0,29.47,0.0073,7534.0,145.11,0.0193
2015-01-04T04:30:00Z,21385.0,26677.0,2749.0,0.0,0.0,11574.0,174.58,0.0151,4040.0,29.47,0.0073,7534.0,145.11,0.0193
2015-01-04T05:00:00Z,21074.0,26588.0,2749.0,0.0,0.0,11574.0,175.29,0.0151,4040.0,27.38,0.0068,7534.0,147.91,0.0196
2015-01-04T05:30:00Z,20971.0,27060.0,2749.0,0.0,0.0,11574.0,175.29,0.0151,4040.0,27.38,0.0068,7534.0,147.91,0.0196
2015-01-04T06:00:00Z,21083.0,27557.0,2749.0,0.0,0.0,11574.0,175.29,0.0151,4040.0,27.38,0.0068,7534.0,147.91,0.0196
2015-01-04T06:30:00Z,21632.0,28079.0,2749.0,0.0,0.0,11574.0,176.92,0.0153,4040.0,26.09,0.0065,7534.0,150.83,0.02
2015-01-04T07:00:00Z,22136.0,28745.0,2749.0,0.0,0.0,11574.0,182.16,0.0157,4040.0,24.72,0.0061,7534.0,157.44,0.0209
2015-01-04T07:30:00Z,22857.0,29353.0,2749.0,0.0,0.0,11574.0,182.16,0.0157,4040.0,24.72,0.0061,7534.0,157.44,0.0209
2015-01-04T08:00:00Z,23605.0,30524.0,2749.0,18.0,0.0065,11574.0,182.16,0.0157,4040.0,24.72,0.0061,7534.0,157.44,0.0209
2015-01-04T08:30:00Z,25514.0,32446.0,2749.0,35.0,0.0127,11574.0,190.63,0.0165,4040.0,22.8,0.0056,7534.0,167.83,0.0223
2015-01-04T09:00:00Z,27002.0,34478.0,2749.0,32.0,0.0116,11574.0,196.09,0.0169,4040.0,22.44,0.0056,7534.0,173.65,0.023
2015-01-04T09:30:00Z,28888.0,36299.0,2749.0,117.0,0.0426,11574.0,196.09,0.0169,4040.0,22.44,0.0056,7534.0,173.65,0.023
2015-01-04T10:00:00Z,30780.0,37803.0,2749.0,240.0,0.0873,11574.0,196.09,0.0169,4040.0,22.44,0.0056,7534.0,173.65,0.023
2015-01-04T10:30:00Z,32530.0,38597.0,2749.0,319.0,0.116,11574.0,203.65,0.0176,4040.0,19.39,0.0048,7534.0,184.26,0.0245
2015-01-04T11:00:00Z,33502.0,39130.0,2749.0,397.0,0.1444,11574.0,220.68,0.0191,4040.0,16.78,0.0042,7534.0,203.9,0.0271
2015-01-04T11:30:00Z,34499.0,39492.0,2749.0,475.0,0.1728,11574.0,220.68,0.0191,4040.0,16.78,0.0042,7534.0,203.9,0.0271
2015-01-04T12:00:00Z,35148.0,39696.0,2749.0,553.0,0.2012,11574.0,220.68,0.0191,4040.0,16.78,0.0042,7534.0,203.9,0.0271
2015-01-04T12:30:00Z,35778.0,39743.0,2749.0,641.0,0.2332,11574.0,242.41,0.0209,4040.0,14.38,0.0036,7534.0,228.03,0.0303
2015-01-04T13:00:00Z,35958.0,39844.0,2749.0,572.0,0.2081,11574.0,246.2,0.0213,4040.0,14.86,0.0037,7534.0,231.34,0.0307
2015-01-04T13:30:00Z,35926.0,39800.0,2749.0,503.0,0.183,11574.0,246.2,0.0213,4040.0,14.86,0.0037,7534.0,231.34,0.0307
2015-01-04T14:00:00Z,35613.0,39827.0,2749.0,433.0,0.1575,11574.0,266.75,0.023,4040.0,15.89,0.0039,7534.0,250.86,0.0333
2015-01-04T14:30:00Z,35580.0,40018.0,2749.0,364.0,0.1324,11574.0,266.75,0.023,4040.0,15.89,0.0039,7534.0,250.86,0.0333
